time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010460950000	-22.2251	-8.38066	4.72843	2.65223	-0.506002	radar	0.753375	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4526	-8.28931	4.737	2.6401	-0.488549	lidar	0.8857	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6456	-8.16681	4.7244	2.60474	-0.514052	radar	0.325041	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8711	-7.9375	4.81668	2.53839	-0.559487	lidar	0.712697	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0619	-7.7839	4.81454	2.4838	-0.628761	radar	1.49715	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2833	-7.61364	4.86182	2.45124	-0.626408	lidar	1.96946	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4852	-7.47871	4.86687	2.45496	-0.540925	radar	0.201474	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6518	-7.33281	4.84045	2.42757	-0.543578	lidar	0.642161	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8429	-7.17495	4.85016	2.4118	-0.513991	radar	0.0156884	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0086	-7.07632	4.78631	2.4061	-0.494911	lidar	0.259051	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1753	-6.89326	4.79361	2.36525	-0.527184	radar	0.060525	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.331	-6.64936	4.84452	2.31041	-0.558235	lidar	0.28275	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4982	-6.4729	4.84498	2.27575	-0.58609	radar	2.48354	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6001	-6.32354	4.76793	2.24403	-0.595057	lidar	4.67581	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7418	-6.13336	4.7665	2.2146	-0.590796	radar	0.281718	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9214	-5.93634	4.80218	2.19529	-0.575574	lidar	2.63666	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0525	-5.732	4.80509	2.16698	-0.565687	radar	1.0325	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1864	-5.55849	4.78009	2.14672	-0.558045	lidar	0.00332777	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3409	-5.3733	4.78371	2.14743	-0.492547	radar	0.518545	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.484	-5.15553	4.81061	2.12356	-0.489658	lidar	0.397802	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.617	-4.97525	4.79145	2.12503	-0.426877	radar	0.563626	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7345	-4.80055	4.75574	2.10903	-0.422775	lidar	0.0795699	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8541	-4.59425	4.75717	2.08998	-0.415552	radar	0.05393	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9662	-4.35849	4.785	2.06138	-0.423435	lidar	0.0119012	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0725	-4.13739	4.79005	2.00505	-0.529364	radar	8.17487	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1605	-3.86254	4.84613	1.96289	-0.545235	lidar	0.0912188	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2331	-3.62655	4.85012	1.9026	-0.63488	radar	1.37586	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2587	-3.35983	4.8646	1.84649	-0.662917	lidar	3.61191	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.309	-3.11861	4.86742	1.7997	-0.695773	radar	0.00967821	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3307	-2.87915	4.85589	1.75409	-0.709384	lidar	1.2933	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3916	-2.65337	4.84628	1.73845	-0.665713	radar	0.351797	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4687	-2.4861	4.77721	1.72878	-0.644634	lidar	2.24567	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5261	-2.25071	4.78127	1.71973	-0.587479	radar	0.116409	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5764	-2.04887	4.74551	1.70056	-0.578626	lidar	0.457687	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6085	-1.81084	4.74698	1.68674	-0.532486	radar	1.0664	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6062	-1.56519	4.75141	1.64921	-0.544972	lidar	1.02441	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6024	-1.33343	4.74349	1.60276	-0.593519	radar	0.0323279	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6055	-1.10638	4.7311	1.57328	-0.594128	lidar	0.00170325	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6358	-0.878777	4.72504	1.56141	-0.564292	radar	4.25205	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.647	-0.63282	4.74007	1.53941	-0.555972	lidar	0.413616	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6336	-0.392544	4.74855	1.49715	-0.600229	radar	1.36982	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5871	-0.10995	4.8038	1.45656	-0.609236	lidar	0.921035	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5682	0.128133	4.80623	1.42703	-0.616005	radar	1.70274	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5447	0.410148	4.86291	1.4025	-0.604954	lidar	0.301862	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5337	0.648564	4.85652	1.39974	-0.542891	radar	1.00809	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5281	0.924517	4.90241	1.38899	-0.520826	lidar	2.14706	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4906	1.18034	4.91389	1.38829	-0.446451	radar	2.00861	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4362	1.42137	4.91455	1.36321	-0.449619	lidar	0.0747218	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3961	1.64393	4.88961	1.35147	-0.424196	radar	0.057091	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3434	1.8628	4.86558	1.33024	-0.425273	lidar	0.0136122	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2733	2.09357	4.86411	1.29633	-0.458532	radar	0.026597	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.212	2.29624	4.82509	1.27387	-0.459515	lidar	0.0771205	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1486	2.52638	4.81989	1.26482	-0.421734	radar	0.104476	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0721	2.76639	4.83397	1.24418	-0.420666	lidar	0.0033981	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9747	2.98764	4.83895	1.19176	-0.508267	radar	1.2937	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8748	3.25627	4.89622	1.16836	-0.503638	lidar	0.0860173	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.792	3.48462	4.89815	1.14761	-0.502503	radar	2.04391	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6852	3.69093	4.88044	1.11919	-0.50721	lidar	0.0183066	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5682	3.89942	4.87321	1.08638	-0.523126	radar	0.111074	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.499	4.08873	4.82682	1.07348	-0.509597	lidar	3.30565	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3756	4.29242	4.82163	1.0437	-0.517365	radar	0.137124	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2155	4.5052	4.84381	1.00597	-0.530467	lidar	1.98672	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0655	4.70358	4.83835	0.98659	-0.492521	radar	8.23238	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9465	4.89956	4.82601	0.967005	-0.487088	lidar	0.425294	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7902	5.09092	4.82719	0.937257	-0.490101	radar	2.30913	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6232	5.29901	4.85594	0.908601	-0.493646	lidar	0.746087	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.451	5.47434	4.86061	0.859347	-0.552613	radar	0.0585868	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.263	5.64571	4.86458	0.820353	-0.566134	lidar	1.13772	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0973	5.80746	4.85368	0.782345	-0.59317	radar	0.601614	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9216	5.96836	4.84648	0.750336	-0.596471	lidar	0.00212593	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7786	6.16256	4.82649	0.775408	-0.459238	radar	0.175649	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.611	6.3203	4.81281	0.751794	-0.460873	lidar	0.0681047	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4611	6.50092	4.80248	0.755439	-0.402546	radar	1.05186	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2432	6.71126	4.87984	0.737285	-0.396238	lidar	2.85115	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0458	6.85498	4.87016	0.711314	-0.396147	radar	3.42675	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8357	7.02456	4.90075	0.688396	-0.398702	lidar	0.976629	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6224	7.15684	4.90508	0.645734	-0.445521	radar	1.18014	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4376	7.30507	4.89792	0.627795	-0.440532	lidar	0.261414	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2089	7.42358	4.92075	0.565797	-0.53827	radar	0.00255395	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0282	7.58669	4.92754	0.557624	-0.515078	lidar	1.44276	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8451	7.75956	4.92608	0.573878	-0.424052	radar	0.793395	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6383	7.90325	4.93557	0.557305	-0.41786	lidar	0.00405717	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4462	8.04094	4.92275	0.549612	-0.39124	radar	1.10086	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2158	8.08383	4.87103	0.495289	-0.436427	lidar	0.87063	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0232	8.2475	4.86622	0.524115	-0.320135	radar	-0.0025754	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8462	8.40154	4.86159	0.528527	-0.294535	lidar	2.19514	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6048	8.50536	4.8911	0.482343	-0.36841	radar	0.824418	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.36	8.63743	4.93298	0.465901	-0.364821	lidar	1.18321	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1594	8.77504	4.91984	0.481067	-0.288254	radar	0.12915	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9594	8.88035	4.89674	0.467797	-0.287375	lidar	0.565482	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7564	9.00731	4.88344	0.477628	-0.230468	radar	0.0590748	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5337	9.08048	4.8615	0.450438	-0.250312	lidar	0.112378	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2934	9.18418	4.88971	0.423554	-0.287065	radar	0.382331	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0127	9.26709	4.93586	0.392164	-0.307483	lidar	5.8125	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7931	9.35238	4.92568	0.371096	-0.323429	radar	0.885797	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5416	9.45001	4.95457	0.355226	-0.322438	lidar	0.725177	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2769	9.47306	4.96968	0.283616	-0.440482	radar	2.38773	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9933	9.59367	5.04996	0.276687	-0.419176	lidar	2.57981	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7497	9.68546	5.049	0.282913	-0.352452	radar	1.02922	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4787	9.79139	5.1011	0.277297	-0.335337	lidar	0.981153	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2326	9.8647	5.10705	0.260499	-0.339694	radar	0.133027	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9642	9.98793	5.16295	0.26616	-0.309235	lidar	0.333853	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.711	10.0513	5.1671	0.247776	-0.315446	radar	0.0573107	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4626	10.1621	5.19036	0.253068	-0.288389	lidar	0.128772	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2079	10.2258	5.19907	0.233273	-0.30528	radar	0.0951686	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9662	10.2566	5.17287	0.207719	-0.318621	lidar	0.0904389	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7182	10.3233	5.16786	0.205755	-0.287394	radar	0.0373987	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4883	10.3232	5.11814	0.172069	-0.31267	lidar	0.379769	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2003	10.3355	5.16576	0.119991	-0.398605	radar	2.40989	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9385	10.392	5.18389	0.111646	-0.383387	lidar	0.000663842	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6908	10.4357	5.15149	0.126873	-0.288771	radar	1.91204	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4414	10.4045	5.12052	0.0857368	-0.324284	lidar	0.0384226	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1808	10.4316	5.12528	0.0765173	-0.307079	radar	0.320695	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8839	10.5812	5.21922	0.117871	-0.230147	lidar	0.423734	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6253	10.6496	5.21487	0.142803	-0.146878	radar	0.0756301	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3716	10.6522	5.19875	0.120983	-0.165737	lidar	0.00842628	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.108	10.6762	5.20772	0.10453	-0.185831	radar	0.0259643	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8534	10.7736	5.22605	0.126074	-0.146674	lidar	0.515743	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.588	10.8247	5.23763	0.129442	-0.127775	radar	0.013021	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3467	10.7957	5.19629	0.0978018	-0.159195	lidar	0.0469521	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0867	10.8361	5.19715	0.104262	-0.126013	radar	0.032219	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8396	10.9021	5.19636	0.115058	-0.104524	lidar	0.546831	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5634	10.9201	5.21744	0.100466	-0.123984	radar	1.8032	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3299	10.9378	5.18446	0.0921573	-0.126322	lidar	0.837524	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0667	10.8615	5.1948	-0.00426598	-0.334169	radar	0.04861	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7796	10.8278	5.21941	-0.0343113	-0.350608	lidar	1.63937	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5244	10.8247	5.21145	-0.0445958	-0.334135	radar	0.123091	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2876	10.8183	5.18532	-0.0581065	-0.330554	lidar	0.842183	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0336	10.8826	5.16137	-0.00232268	-0.165282	radar	0.429471	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77508	10.9287	5.17215	0.0102074	-0.137744	lidar	0.154681	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.53738	10.9128	5.14219	-0.00260528	-0.142096	radar	0.0132258	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.27922	10.9374	5.14894	0.00143554	-0.127852	lidar	0.0316869	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.02861	10.9203	5.13426	-0.0071907	-0.121182	radar	1.06107	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.76804	10.95	5.14531	0.000309204	-0.10422	lidar	0.015633	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52266	10.9087	5.12393	-0.0224256	-0.126501	radar	2.61744	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.34185	10.835	5.02026	-0.0569802	-0.160592	lidar	4.3787	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.08661	10.8516	5.02285	-0.0403036	-0.107668	radar	0.168558	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77105	10.8881	5.11002	-0.0250256	-0.0819314	lidar	3.53266	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50723	10.8897	5.11491	-0.0137622	-0.0399735	radar	1.28675	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23725	10.8758	5.13123	-0.0198728	-0.0452654	lidar	0.343362	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99328	10.9125	5.11105	0.0158634	0.0424571	radar	1.19645	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015
