time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010466339731	7.24703	-6.79661	-2.81247	-2.63284	-0.428954	lidar	0.000452156	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.34415	-6.68084	-2.77651	-2.56818	-0.250138	radar	0.0335285	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.47203	-6.58859	-2.78343	-2.57577	-0.242906	lidar	0.00362902	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.59506	-6.50307	-2.77752	-2.57922	-0.223692	radar	0.0176104	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.71219	-6.43273	-2.7568	-2.59401	-0.227751	lidar	0.184014	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.86409	-6.38516	-2.77177	-2.66042	-0.333128	radar	0.0376727	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.98942	-6.32325	-2.75579	-2.68031	-0.335823	lidar	0.122803	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.06958	-6.22027	-2.71267	-2.61486	-0.176546	radar	0.580875	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.17683	-6.15191	-2.7025	-2.62067	-0.173986	lidar	0.149763	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.30278	-6.07336	-2.70066	-2.6214	-0.156829	radar	4.48364e-005	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.43561	-5.9934	-2.70962	-2.62691	-0.152977	lidar	0.0167624	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.54301	-5.91495	-2.70037	-2.61076	-0.106548	radar	0.00567442	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.65676	-5.84442	-2.69954	-2.61384	-0.10417	lidar	0.0112085	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.78905	-5.79242	-2.71338	-2.64912	-0.161197	radar	0.131865	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.91526	-5.70973	-2.73384	-2.64704	-0.149362	lidar	0.0412746	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.01788	-5.61746	-2.71527	-2.59806	-0.0361358	radar	0.313088	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.13852	-5.52583	-2.73512	-2.58753	-0.021963	lidar	0.012877	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.24002	-5.41084	-2.71758	-2.52697	0.0932059	radar	0.215583	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.3609	-5.30431	-2.73126	-2.50906	0.107478	lidar	0.00722529	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.46085	-5.18801	-2.72129	-2.45655	0.193515	radar	0.151883	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.57097	-5.08284	-2.72425	-2.43825	0.201876	lidar	0.0431098	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.68743	-5.01372	-2.72874	-2.46464	0.131442	radar	0.0150345	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.78655	-4.93171	-2.71884	-2.45808	0.131532	lidar	0.070485	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.87921	-4.8164	-2.7028	-2.40382	0.223698	radar	-0.00186861	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.98109	-4.72698	-2.68676	-2.39539	0.219827	lidar	0.069232	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0644	-4.60285	-2.67418	-2.33191	0.319776	radar	-0.00273556	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1607	-4.48611	-2.67886	-2.30751	0.327003	lidar	0.0258413	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2548	-4.37356	-2.67808	-2.28657	0.33022	radar	0.0985413	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3499	-4.26127	-2.67843	-2.2681	0.330548	lidar	2.68161e-005	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4389	-4.15781	-2.68226	-2.25206	0.331606	radar	0.145699	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5279	-4.03234	-2.70681	-2.22739	0.339191	lidar	0.0413977	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6443	-3.9457	-2.72136	-2.26977	0.224799	radar	0.162918	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7326	-3.82081	-2.74258	-2.24937	0.233642	lidar	0.00252355	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7602	-3.67043	-2.72414	-2.12886	0.443984	radar	0.0214407	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8355	-3.52832	-2.75406	-2.09667	0.453508	lidar	0.0308567	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9469	-3.43756	-2.75946	-2.15666	0.291571	radar	-0.00467508	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0265	-3.30714	-2.77861	-2.13763	0.295439	lidar	0.0299721	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0568	-3.16077	-2.77085	-2.04601	0.443125	radar	0.057183	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1245	-3.01729	-2.79611	-2.01861	0.447573	lidar	0.0551131	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1205	-2.83456	-2.79713	-1.87086	0.68674	radar	-0.00488061	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1594	-2.67948	-2.80365	-1.82843	0.691337	lidar	0.0180166	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.1662	-2.51521	-2.80905	-1.74231	0.78395	radar	0.052258	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.183	-2.3826	-2.78236	-1.70137	0.784122	lidar	0.058426	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2886	-2.2877	-2.7438	-1.8189	0.473882	radar	0.0419504	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3269	-2.13375	-2.77165	-1.79416	0.47209	lidar	0.0549719	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3372	-1.97753	-2.77367	-1.73562	0.535001	radar	0.0224075	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3583	-1.835	-2.76315	-1.70682	0.535232	lidar	0.00334835	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3734	-1.68413	-2.7634	-1.67057	0.550087	radar	0.0225937	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3813	-1.53281	-2.76201	-1.63727	0.553377	lidar	0.0319736	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3148	-1.36956	-2.77127	-1.49646	0.770818	radar	0.0875518	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.2906	-1.22314	-2.76254	-1.44852	0.777295	lidar	0.121564	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.1861	-1.06026	-2.79748	-1.28349	1.017	radar	0.229282	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1243	-0.917356	-2.79224	-1.21854	1.02707	lidar	0.261392	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0552	-0.786473	-2.80138	-1.14553	1.06641	radar	0.213703	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	10.986	-0.657171	-2.80622	-1.08728	1.07086	lidar	0.0963008	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8664	-0.531582	-2.85141	-0.961302	1.20978	radar	0.351624	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.7768	-0.406945	-2.86548	-0.899914	1.20824	lidar	0.0454396	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.6847	-0.287528	-2.85231	-0.8478	1.18017	radar	0.000807924	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5706	-0.193705	-2.83042	-0.77195	1.19644	lidar	0.0319096	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4255	-0.107266	-2.88957	-0.647027	1.3246	radar	0.0320581	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.2979	-0.0307703	-2.88713	-0.572211	1.33467	lidar	0.130203	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2006	0.0387604	-2.82088	-0.541091	1.26172	radar	0.0223641	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0661	0.0696217	-2.78992	-0.4509	1.29939	lidar	0.071733	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.92884	0.123709	-2.78646	-0.373968	1.31131	radar	0.288083	10.0898	-0.00166396	9.9	9.49949e-007	-2.73175	0.910584
1477010469709612	9.77556	0.141204	-2.76544	-0.275791	1.34671	lidar	0.048471	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.62248	0.168743	-2.80673	-0.188827	1.37989	radar	0.185479	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.47939	0.178895	-2.8033	-0.109361	1.39316	lidar	0.0243684	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.35293	0.16488	-2.68399	-0.0306845	1.38572	radar	0.137811	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.21092	0.15794	-2.67618	0.0490293	1.39178	lidar	0.0574782	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.06849	0.164937	-2.71919	0.104685	1.37263	radar	-0.000246512	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.93976	0.176058	-2.72078	0.146267	1.33838	lidar	0.0289714	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.80025	0.173792	-2.74992	0.192175	1.30884	radar	0.0177617	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.66614	0.172008	-2.75211	0.23177	1.27563	lidar	0.00485017	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.52352	0.158456	-2.77689	0.272732	1.24193	radar	0.0921472	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.3849	0.154634	-2.77935	0.3008	1.19799	lidar	0.0948793	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.24229	0.120878	-2.7748	0.352174	1.18045	radar	0.0108044	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.09195	0.120626	-2.76921	0.36555	1.11618	lidar	0.150589	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.95142	0.103208	-2.79206	0.380162	1.05465	radar	0.00597549	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.81064	0.076987	-2.79493	0.405767	1.02019	lidar	0.311805	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.64975	0.0693735	-2.8445	0.390139	0.914138	radar	0.460947	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.50944	0.049902	-2.8369	0.402194	0.872915	lidar	0.1595	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.40124	-0.0383044	-2.7693	0.498916	0.963806	radar	-0.00283352	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.26714	-0.0687928	-2.74566	0.513797	0.918723	lidar	1.00747e-006	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.12043	-0.102057	-2.76228	0.505553	0.822391	radar	0.420745	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.98053	-0.165903	-2.76344	0.538216	0.806833	lidar	0.127931	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.92918	-0.329308	-2.67475	0.723869	1.05391	radar	0.445858	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.8248	-0.408597	-2.65672	0.766928	1.03766	lidar	0.0261828	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.65897	-0.4002	-2.68432	0.6466	0.737342	radar	0.00902744	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.55344	-0.494638	-2.69433	0.691415	0.74554	lidar	0.00150647	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.49843	-0.664927	-2.66822	0.856183	0.96013	radar	0.00966622	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.41408	-0.794015	-2.6757	0.922989	0.975794	lidar	0.087689	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.37834	-0.960589	-2.68573	1.07027	1.14714	radar	0.0592609	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.32408	-1.09568	-2.69663	1.13952	1.15896	lidar	0.0527381	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.2585	-1.23551	-2.70626	1.19752	1.14655	radar	0.125616	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.21257	-1.38883	-2.71872	1.26836	1.15276	lidar	0.0162641	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.26146	-1.61108	-2.78103	1.50612	1.47046	radar	0.246731	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.27222	-1.76147	-2.77066	1.59514	1.48135	lidar	0.280163	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.27538	-1.89061	-2.75398	1.65369	1.45133	radar	0.0365839	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.30292	-2.02833	-2.75092	1.73387	1.4599	lidar	0.16371	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.31185	-2.16177	-2.7087	1.76894	1.36952	radar	0.221004	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.34479	-2.31139	-2.71583	1.84281	1.36594	lidar	0.0011103	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.40091	-2.46331	-2.73735	1.93256	1.39082	radar	0.195094	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.45667	-2.60944	-2.7475	2.00583	1.38431	lidar	0.00120026	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.45918	-2.72368	-2.62236	1.98172	1.18951	radar	-0.0127955	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.50518	-2.87026	-2.64163	2.03104	1.16606	lidar	0.133563	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.56471	-3.0146	-2.67378	2.09057	1.16736	radar	0.242707	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.61246	-3.17931	-2.7153	2.11919	1.11632	lidar	0.300314	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66681	-3.32017	-2.70243	2.14317	1.05199	radar	0.0539405	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.71842	-3.49077	-2.7474	2.15727	0.991114	lidar	0.261352	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.76954	-3.62958	-2.71626	2.16494	0.911398	radar	0.00669446	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.81967	-3.79997	-2.75433	2.16673	0.846924	lidar	0.374563	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.8601	-3.93484	-2.69909	2.15594	0.749904	radar	0.0574525	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.90824	-4.10518	-2.73342	2.14833	0.686445	lidar	0.329592	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.93155	-4.226	-2.65496	2.11657	0.569794	radar	0.00175332	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	6.98283	-4.366	-2.67444	2.11813	0.535261	lidar	0.0800366	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.07738	-4.49172	-2.74338	2.17508	0.598714	radar	-0.000620308	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.14273	-4.6385	-2.77265	2.1773	0.562648	lidar	-0.000392435	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.19033	-4.75286	-2.72033	2.16755	0.496927	radar	0.0263043	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.25988	-4.88227	-2.73476	2.1774	0.47769	lidar	0.000412949	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.32508	-5.01004	-2.70641	2.17734	0.434178	radar	-0.000101598	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.38643	-5.16235	-2.72396	2.16797	0.392728	lidar	0.150121	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.49766	-5.28631	-2.8185	2.22844	0.474013	radar	0.105525	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.5649	-5.43398	-2.84412	2.21862	0.431942	lidar	0.0231679	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.61573	-5.54739	-2.77769	2.20047	0.363725	radar	0.00405057	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.68045	-5.67953	-2.78764	2.19549	0.335033	lidar	0.0842175	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.77801	-5.81025	-2.82339	2.22267	0.356126	radar	0.11275	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.85614	-5.9623	-2.842	2.21482	0.322072	lidar	0.0156913	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.90458	-6.08204	-2.74341	2.18469	0.238042	radar	0.0057926	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	7.97717	-6.22102	-2.75043	2.17911	0.215214	lidar	0.0498695	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.06698	-6.34582	-2.75606	2.19284	0.218419	radar	0.0271909	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.15729	-6.46547	-2.75457	2.20736	0.221456	lidar	0.000237998	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.26762	-6.59205	-2.79871	2.23678	0.251767	radar	0.128488	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.35239	-6.72281	-2.80284	2.23779	0.236249	lidar	0.026254	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.43348	-6.84497	-2.7724	2.23458	0.209162	radar	0.0955799	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.50029	-6.99043	-2.77967	2.214	0.170244	lidar	0.210291	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.57939	-7.11843	-2.76719	2.20858	0.148455	radar	0.017601	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.63	-7.28195	-2.7816	2.1678	0.0891659	lidar	0.36104	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.71	-7.40213	-2.79381	2.17222	0.0913998	radar	0.033671	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.77744	-7.5289	-2.79837	2.16275	0.0744255	lidar	0.0301188	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.85082	-7.65787	-2.78502	2.15512	0.0569849	radar	0.0625702	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.90745	-7.80956	-2.79211	2.12695	0.0191955	lidar	0.214973	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	8.97275	-7.94177	-2.77333	2.1121	-0.00557253	radar	0.0301578	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.01666	-8.1035	-2.78452	2.07263	-0.052565	lidar	0.292316	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.08014	-8.23784	-2.77239	2.05973	-0.068683	radar	0.0138021	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.15338	-8.3662	-2.76811	2.06033	-0.0635595	lidar	-4.80327e-005	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.23605	-8.48836	-2.80453	2.08058	-0.0211918	radar	0.103034	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.28135	-8.6264	-2.80938	2.05624	-0.0488597	lidar	0.174253	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.34535	-8.7508	-2.81498	2.05513	-0.044261	radar	0.109954	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.3916	-8.89624	-2.82778	2.03006	-0.0713057	lidar	0.0569042	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.41804	-9.03621	-2.76047	1.9745	-0.161315	radar	0.106057	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.46804	-9.17522	-2.75633	1.95956	-0.168682	lidar	0.0547588	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.51971	-9.31419	-2.75222	1.94674	-0.173611	radar	0.0802508	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.56516	-9.45739	-2.75134	1.92951	-0.182723	lidar	0.0413692	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.62569	-9.60152	-2.76306	1.92746	-0.169354	radar	0.119979	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.67501	-9.74696	-2.76597	1.91492	-0.173043	lidar	0.000460246	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.74964	-9.885	-2.80717	1.93688	-0.12018	radar	0.566252	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.78281	-10.0268	-2.81371	1.91489	-0.138671	lidar	0.0824909	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.78911	-10.1691	-2.7538	1.85213	-0.234591	radar	0.00289776	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.80323	-10.3316	-2.76497	1.81359	-0.264307	lidar	0.207133	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.84733	-10.4779	-2.77653	1.81309	-0.238471	radar	0.0613791	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.87543	-10.6315	-2.78135	1.79284	-0.246573	lidar	0.0113974	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.87029	-10.7797	-2.74293	1.73025	-0.332046	radar	0.00121686	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.87863	-10.9345	-2.74736	1.69978	-0.345984	lidar	0.0692956	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.88365	-11.0841	-2.73842	1.66471	-0.373062	radar	0.00411206	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.87829	-11.2409	-2.74465	1.62917	-0.389941	lidar	0.11504	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.89752	-11.3812	-2.7575	1.6264	-0.359999	radar	0.045053	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.89169	-11.5301	-2.77043	1.59725	-0.371836	lidar	0.0292378	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.8549	-11.6805	-2.74378	1.52064	-0.472147	radar	0.0819072	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.817	-11.8425	-2.75828	1.47175	-0.497189	lidar	0.301849	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.76372	-11.99	-2.74175	1.39369	-0.586661	radar	-0.00158959	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.71244	-12.1444	-2.75239	1.34429	-0.60498	lidar	0.208982	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.61493	-12.2811	-2.73221	1.22445	-0.75832	radar	0.0342377	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.55952	-12.4071	-2.71631	1.18133	-0.761678	lidar	0.0181227	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.41215	-12.5214	-2.70129	1.01214	-0.987939	radar	0.338844	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.33899	-12.6261	-2.67647	0.961715	-0.98718	lidar	0.0104151	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.19377	-12.731	-2.68953	0.813344	-1.16016	radar	0.234033	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.08114	-12.8223	-2.67977	0.741409	-1.17049	lidar	0.0632875	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	8.97721	-12.9178	-2.67281	0.689775	-1.14647	radar	0.0739831	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.85972	-12.9968	-2.66273	0.622128	-1.15335	lidar	0.00578162	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.74207	-13.0777	-2.65627	0.569325	-1.13003	radar	0.263141	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.60253	-13.1529	-2.66834	0.500161	-1.13471	lidar	0.167566	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.40689	-13.1663	-2.71484	0.3043	-1.38846	radar	0.0179814	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.26335	-13.1955	-2.7062	0.22278	-1.39563	lidar	0.000460088	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.10855	-13.1983	-2.73342	0.105585	-1.48476	radar	0.0442182	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.96944	-13.1994	-2.73088	0.0254864	-1.49138	lidar	0.0169897	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.85181	-13.2368	-2.66969	0.0220625	-1.34153	radar	0.0251024	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.69268	-13.242	-2.68772	-0.0492371	-1.33429	lidar	0.148809	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.53064	-13.2042	-2.7262	-0.170256	-1.42713	radar	0.0260435	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
